species,quintile,freq_khz,mean_TS,se_TS
LT,q60,101,-45.419182752,0.5793286161042095
LT,q60,101.5,-45.396904992,0.5862635243960198
LT,q60,102,-45.381765336,0.5813088946502153
LT,q60,102.5,-45.430740248,0.597231974860182
LT,q60,103,-45.446488568,0.5977848303343494
LT,q60,103.5,-45.450164656,0.5860554127190125
LT,q60,104,-45.39409028,0.5780234147346593
LT,q60,104.5,-45.447987896,0.5706285540309655
LT,q60,105,-45.511068832,0.5747129406512694
LT,q60,105.5,-45.658237176,0.5586551873475882
LT,q60,106,-45.691794632,0.5545365324504883
LT,q60,106.5,-45.61466128,0.5517223575492054
LT,q60,107,-45.462615272,0.5341304062844198
LT,q60,107.5,-45.29115664,0.5150854708545745
LT,q60,108,-45.279516352,0.5205216500283423
LT,q60,108.5,-45.234876192,0.5323119063069612
LT,q60,109,-45.233964824,0.5323664032337099
LT,q60,109.5,-45.19504976,0.5294571820002729
LT,q60,110,-45.094010072,0.5306211905910148
LT,q60,110.5,-45.09623236,0.5204661988560788
LT,q60,111,-45.10213612,0.5098617239655726
LT,q60,111.5,-45.068838632,0.5107406802145749
LT,q60,112,-45.150209888,0.49764843481643617
LT,q60,112.5,-45.201753008,0.5015585280971868
LT,q60,113,-45.192345896,0.4928081301670709
LT,q60,113.5,-45.088952672,0.48771730655651613
LT,q60,114,-44.93646872,0.4847024388149469
LT,q60,114.5,-44.870066312,0.4890966642307034
LT,q60,115,-44.879800008000004,0.48838881244570553
LT,q60,115.5,-44.948685608,0.48163634738230376
LT,q60,116,-45.004499584,0.4911554327239439
LT,q60,116.5,-45.036807416,0.49198689046773214
LT,q60,117,-44.89787984,0.48295716246478654
LT,q60,117.5,-44.8387242,0.48417066870654957
LT,q60,118,-44.871050496,0.491183752751998
LT,q60,118.5,-44.899410512,0.4896983104288436
LT,q60,119,-44.894135616,0.49846744916468805
LT,q60,119.5,-44.906154568000005,0.5023317129786209
LT,q60,120,-44.922053663999996,0.5006849160496596
LT,q60,120.5,-44.855299312,0.5082430245243097
LT,q60,121,-44.826321424,0.5070640953083856
LT,q60,121.5,-44.826506368,0.5055031393275835
LT,q60,122,-44.829650416,0.5075874927178343
LT,q60,122.5,-44.893679376,0.5102153789640487
LT,q60,123,-44.860876944,0.5068321195614522
LT,q60,123.5,-44.76576096,0.486790074583585
LT,q60,124,-44.697515696,0.4844770386236331
LT,q60,124.5,-44.564860712,0.4753377187616995
LT,q60,125,-44.50999528,0.4718060116212898
LT,q60,125.5,-44.442510488,0.4692342487912189
LT,q60,126,-44.372350648,0.48807112541653674
LT,q60,126.5,-44.39730104,0.479964134180363
LT,q60,127,-44.463264704000004,0.4777451696235796
LT,q60,127.5,-44.445047544,0.47330592677143973
LT,q60,128,-44.452936408,0.47308594670391724
LT,q60,128.5,-44.442559096,0.4697836416415466
LT,q60,129,-44.379823688,0.4548350430526768
LT,q60,129.5,-44.354910344,0.4652114217304136
LT,q60,130,-44.352647176,0.46220292893044385
LT,q60,130.5,-44.409667632,0.45003030857509996
LT,q60,131,-44.554833984,0.460027656349984
LT,q60,131.5,-44.59484232,0.4665775284138009
LT,q60,132,-44.670305152000005,0.4608233013680046
LT,q60,132.5,-44.619617792,0.4732782078257568
LT,q60,133,-44.569684248,0.4485470934683978
LT,q60,133.5,-44.553864544,0.44912337576796296
LT,q60,134,-44.593334424,0.45411895376170835
LT,q60,134.5,-44.697736656,0.47100620397315646
LT,q60,135,-44.851898696,0.48431312933986453
LT,q60,135.5,-44.976283656,0.4752173311002729
LT,q60,136,-44.988076232,0.4743404043356215
LT,q60,136.5,-45.052280104,0.4797078857946335
LT,q60,137,-45.087023776,0.48921781594528185
LT,q60,137.5,-45.130673776,0.4829894544258476
LT,q60,138,-45.119102968,0.4867049010117464
LT,q60,138.5,-45.171095144,0.49344693633614095
LT,q60,139,-45.213556968,0.5063609845091825
LT,q60,139.5,-45.378362816,0.5049415814233349
LT,q60,140,-45.518507416,0.48673231005287576
LT,q60,140.5,-45.549444672,0.47744796536115686
LT,q60,141,-45.596124,0.46356584468380924
LT,q60,141.5,-45.59914964,0.45280579134630355
LT,q60,142,-45.595226064,0.4416203818341263
LT,q60,142.5,-45.566926688,0.4489813000743699
LT,q60,143,-45.628632448,0.44314072810907745
LT,q60,143.5,-45.751550576,0.43335276592335814
LT,q60,144,-45.925370128,0.4272687180186428
LT,q60,144.5,-46.022859632,0.4223646289003186
LT,q60,145,-46.117528736000004,0.4231815560182223
LT,q60,145.5,-46.163955376,0.4175049109091919
LT,q60,146,-46.262515912,0.4299903147295514
LT,q60,146.5,-46.322241024,0.43414893163619145
LT,q60,147,-46.374668824000004,0.44631838066818463
LT,q60,147.5,-46.519016792,0.44641508359545246
LT,q60,148,-46.510712032,0.44710165378209527
LT,q60,148.5,-46.461234648,0.4478899577609482
LT,q60,149,-46.449735512000004,0.4390157515037993
LT,q60,149.5,-46.361697344,0.4209667040944205
LT,q60,150,-46.294087848,0.41352517695310287
LT,q60,150.5,-46.217431504,0.40144254928282547
LT,q60,151,-46.18125748,0.40133598363241696
LT,q60,151.5,-46.18934356,0.4161890443262705
LT,q60,152,-46.23965268,0.421290505161197
LT,q60,152.5,-46.216975872,0.4348996970745082
LT,q60,153,-46.082842888,0.4300213626268786
LT,q60,153.5,-46.064909128000004,0.42596725442058964
LT,q60,154,-46.080974696,0.40632443506011884
LT,q60,154.5,-46.149032184,0.40099132646281166
LT,q60,155,-46.099731776,0.4078183691169791
LT,q60,155.5,-45.97158576,0.41319184603050463
LT,q60,156,-45.759555648,0.40615067491107937
LT,q60,156.5,-45.576906696,0.4092396264975663
LT,q60,157,-45.417960088,0.41123881320997296
LT,q60,157.5,-45.441420496,0.4177988048055853
LT,q60,158,-45.344948064,0.42647986906677593
LT,q60,158.5,-45.220908416,0.43263615052468574
LT,q60,159,-45.011600768,0.43405722099252453
LT,q60,159.5,-44.845925776,0.4299348082571915
LT,q60,160,-44.641944856,0.43698082447854614
LT,q60,160.5,-44.443551664,0.43987708178350715
LT,q60,161,-44.167875848,0.4506579167428689
LT,q60,161.5,-43.949543968,0.45274224405899954
LT,q60,162,-43.736780576,0.4463971658018691
LT,q60,162.5,-43.598432024,0.46102697504291595
LT,q60,163,-43.533528864,0.49148619336588917
LT,q60,163.5,-43.515533616,0.5065277206542963
LT,q60,164,-43.510433976,0.5138387209517801
LT,q60,164.5,-43.422802008,0.5069856917537199
LT,q60,165,-43.316110144,0.4979977996332131
LT,q60,165.5,-43.224622296,0.4769568147156676
LT,q60,166,-43.215763128,0.4857334350619261
LT,q60,166.5,-43.416582192,0.48498153392083754
LT,q60,167,-43.685807600000004,0.505978943792633
LT,q60,167.5,-44.0648862,0.521330098097137
LT,q60,168,-44.421027336,0.5310377067399318
LT,q60,168.5,-44.729005992,0.5356143539959823
LT,q60,169,-44.955693992,0.5201248345522196
LT,q60,169.5,-45.207497496,0.5054694555200043
LT,q60,170,-45.477908192,0.488098109390451
LT,q80,45,-50.945131663999994,0.7377741796264438
LT,q80,45.5,-50.985761128,0.7273338737312627
LT,q80,46,-50.943248432,0.738221787499925
LT,q80,46.5,-50.571645919999995,0.7432447133594604
LT,q80,47,-50.6199776,0.7423382238265461
LT,q80,47.5,-50.518692087999995,0.7381407495729175
LT,q80,48,-50.471908336,0.7377819297407717
LT,q80,48.5,-50.243366632,0.7236654518558134
LT,q80,49,-49.953999624,0.7162316848529763
LT,q80,49.5,-49.563306288,0.7059790959823836
LT,q80,50,-49.146967384,0.6914136254127804
LT,q80,50.5,-48.847928968,0.6798218565895092
LT,q80,51,-48.617680792,0.6774888719452223
LT,q80,51.5,-48.522938392,0.6726873526483275
LT,q80,52,-48.395506,0.6753964894649913
LT,q80,52.5,-48.315351784,0.6690123495314226
LT,q80,53,-48.185940264,0.680486208443103
LT,q80,53.5,-48.070730016,0.6918456389288556
LT,q80,54,-47.922668384,0.6990519478598307
LT,q80,54.5,-47.864468568,0.7042054034554309
LT,q80,55,-47.800457848,0.6990281904333885
LT,q80,55.5,-47.767191776,0.7015175661367267
LT,q80,56,-47.63449316,0.699735941979479
LT,q80,56.5,-47.480657576,0.698194459958256
LT,q80,57,-47.263116688,0.6931813638664174
LT,q80,57.5,-47.083371192,0.6818268242199422
LT,q80,58,-46.86804592,0.6815957464663309
LT,q80,58.5,-46.756567296,0.6751062172636346
LT,q80,59,-46.615036528,0.6775262096564632
LT,q80,59.5,-46.36275404,0.6711778339967951
LT,q80,60,-46.152578344,0.6658717691072968
LT,q80,60.5,-45.89778344,0.6728200803491402
LT,q80,61,-45.799478,0.6699217177862621
LT,q80,61.5,-45.652482936,0.6842508839743291
LT,q80,62,-45.463823864,0.6983934379368837
LT,q80,62.5,-45.378809384,0.7101689374308364
LT,q80,63,-45.267373912,0.715434775777299
