qnum,freq_khz,mean_TS,se_TS,quintile
1,87,-49.344652466666666,0.3869632907313831,Q1 (lowest)
1,87.5,-49.044373445614035,0.39664990426617336,Q1 (lowest)
1,88,-48.86837016842105,0.4153693122650337,Q1 (lowest)
1,88.5,-48.92656317192982,0.4174052053247048,Q1 (lowest)
1,89,-49.26354471578947,0.3942327994717388,Q1 (lowest)
1,89.5,-49.55557295087719,0.397118420411808,Q1 (lowest)
1,91,-50.574529077192985,0.45474668159745524,Q1 (lowest)
1,91.5,-50.48426457894737,0.44450975351775784,Q1 (lowest)
1,92,-50.44019277894737,0.440308339466276,Q1 (lowest)
1,92.5,-50.54909681403509,0.4456883180616342,Q1 (lowest)
1,93,-50.701592101754386,0.4319933926263539,Q1 (lowest)
1,93.5,-50.81574187017544,0.44747963863490625,Q1 (lowest)
1,94,-50.99842338245614,0.4497104020561886,Q1 (lowest)
1,94.5,-51.09565434385965,0.45665772269171295,Q1 (lowest)
1,95,-51.14007835087719,0.4501699151608938,Q1 (lowest)
1,95.5,-51.25395076491228,0.4387250157803175,Q1 (lowest)
1,96,-51.40032328421053,0.43691624935117346,Q1 (lowest)
1,96.5,-51.63608989473684,0.4395392969914325,Q1 (lowest)
1,97,-51.7329041754386,0.44672175961554844,Q1 (lowest)
1,97.5,-51.848848663157895,0.4419382370981825,Q1 (lowest)
1,98,-51.859726207017545,0.4303721999236916,Q1 (lowest)
1,98.5,-51.76950430877193,0.4051646797863579,Q1 (lowest)
1,99,-51.699141498245616,0.3953806261165326,Q1 (lowest)
1,99.5,-51.71746026666666,0.38108948558675115,Q1 (lowest)
1,100,-51.716755968421054,0.37087568238668855,Q1 (lowest)
1,100.5,-51.60745610526316,0.3674915922328083,Q1 (lowest)
1,101,-51.49191099649123,0.36697225891478635,Q1 (lowest)
1,101.5,-51.49989963859649,0.35954903209208644,Q1 (lowest)
1,102,-51.5046501754386,0.36146651431946825,Q1 (lowest)
1,102.5,-51.474609428070174,0.35980882284340593,Q1 (lowest)
1,103,-51.48042349473684,0.36114800855688634,Q1 (lowest)
1,103.5,-51.54764447719298,0.3609201385706306,Q1 (lowest)
1,104,-51.50147484912281,0.3777430015025392,Q1 (lowest)
1,104.5,-51.49174746315789,0.37449671849883753,Q1 (lowest)
1,105,-51.58375776140351,0.36413929405756523,Q1 (lowest)
1,105.5,-51.68726136491228,0.3713991354765574,Q1 (lowest)
1,106,-51.74348844210526,0.3599879600588348,Q1 (lowest)
1,106.5,-51.63602847017544,0.37377508349895355,Q1 (lowest)
1,107,-51.48994708421053,0.3647618686563843,Q1 (lowest)
1,107.5,-51.45247002105263,0.3552315374208654,Q1 (lowest)
1,108,-51.436988628070175,0.353955809107995,Q1 (lowest)
1,108.5,-51.54202716842105,0.3547163917722282,Q1 (lowest)
1,109,-51.5238479122807,0.3639739475306447,Q1 (lowest)
1,109.5,-51.42919075789474,0.37208554243605235,Q1 (lowest)
1,110,-51.296788154385965,0.3798220963283644,Q1 (lowest)
1,110.5,-51.14729050877193,0.37229113204946984,Q1 (lowest)
1,111,-51.116557887719296,0.37711555512274586,Q1 (lowest)
1,111.5,-51.17942103508772,0.36265175681203893,Q1 (lowest)
1,112,-51.261539305263156,0.3515897641159864,Q1 (lowest)
1,112.5,-51.257748936842106,0.3455191113607814,Q1 (lowest)
1,113,-51.27790008421053,0.3233660556625,Q1 (lowest)
1,113.5,-51.16297458245614,0.30744328249923564,Q1 (lowest)
1,114,-51.027203628070176,0.30870857133905005,Q1 (lowest)
1,114.5,-50.85555216491228,0.31724226983855497,Q1 (lowest)
1,115,-50.914799098245616,0.32468638445536313,Q1 (lowest)
1,115.5,-50.80527524912281,0.3361531275711065,Q1 (lowest)
1,116,-50.70095820350877,0.3619375285245083,Q1 (lowest)
1,116.5,-50.79746641052632,0.35415313279379057,Q1 (lowest)
1,117,-50.93507377894737,0.34726640165175493,Q1 (lowest)
1,117.5,-50.87215935087719,0.34860370207485314,Q1 (lowest)
1,118,-50.916274989473685,0.3543625193244872,Q1 (lowest)
1,118.5,-50.89147336491228,0.3555616078830691,Q1 (lowest)
1,119,-50.94555131929825,0.35103392013435025,Q1 (lowest)
1,119.5,-51.03258300701754,0.34259193120352416,Q1 (lowest)
1,120,-51.00067899298246,0.3469155066825169,Q1 (lowest)
1,120.5,-50.97213571578948,0.3464090794547132,Q1 (lowest)
1,121,-50.878796319298246,0.34522424929627366,Q1 (lowest)
1,121.5,-50.880218992982456,0.3556943575513213,Q1 (lowest)
1,122,-50.948187431578944,0.34565011956422076,Q1 (lowest)
1,122.5,-51.1588431754386,0.34689866905523564,Q1 (lowest)
1,123,-51.25928783859649,0.35164597256946906,Q1 (lowest)
1,123.5,-51.134038828070175,0.32711362951032114,Q1 (lowest)
1,124,-51.11128876491228,0.3275743125876192,Q1 (lowest)
1,124.5,-51.023677171929826,0.3316066138142045,Q1 (lowest)
1,125,-50.99506146666666,0.3192786772561135,Q1 (lowest)
1,125.5,-50.99490495789474,0.31690214048357346,Q1 (lowest)
1,126,-50.82602665614035,0.29862189078363144,Q1 (lowest)
1,126.5,-50.64604321403509,0.3065236055445127,Q1 (lowest)
1,127,-50.655151315789475,0.3120366514261714,Q1 (lowest)
1,127.5,-50.629002684210526,0.3078363695580052,Q1 (lowest)
1,128,-50.55153776140351,0.32072996554802646,Q1 (lowest)
1,128.5,-50.561772014035085,0.31481743777245896,Q1 (lowest)
1,129,-50.56475255438597,0.31441191680995006,Q1 (lowest)
1,129.5,-50.55428594385965,0.3050618988660166,Q1 (lowest)
1,130,-50.56181155438596,0.3168194372077647,Q1 (lowest)
1,130.5,-50.51219169473684,0.3540382784784815,Q1 (lowest)
1,131,-50.5733879368421,0.37562253833571996,Q1 (lowest)
1,131.5,-50.73183742807018,0.36081152914693526,Q1 (lowest)
1,132,-50.86406632280702,0.3470835223779247,Q1 (lowest)
1,132.5,-50.905328385964914,0.3446028114840292,Q1 (lowest)
1,133,-50.91742478596491,0.3396973269855996,Q1 (lowest)
1,133.5,-50.90496363859649,0.3498367241529126,Q1 (lowest)
1,134,-50.9447516,0.3394648710377789,Q1 (lowest)
1,134.5,-50.91372763157895,0.35979238601557684,Q1 (lowest)
1,135,-50.881922807017546,0.3760650583194453,Q1 (lowest)
1,135.5,-50.813545985964915,0.3707777215685159,Q1 (lowest)
1,136,-50.80928195789474,0.39150985662464344,Q1 (lowest)
1,136.5,-50.8853487122807,0.38989755784436675,Q1 (lowest)
1,137,-50.932410084210524,0.4067429789160603,Q1 (lowest)
1,137.5,-51.04094787017544,0.39877356661922836,Q1 (lowest)
1,138,-51.17483927017544,0.3868200265639379,Q1 (lowest)
1,138.5,-51.069847505263155,0.3987885687060945,Q1 (lowest)
1,139,-51.0775059754386,0.3974195740591342,Q1 (lowest)
1,139.5,-51.12837802807017,0.40083712239300184,Q1 (lowest)
1,140,-51.163576645614036,0.40353307839706226,Q1 (lowest)
1,140.5,-51.41360739649123,0.3848344918127278,Q1 (lowest)
1,141,-51.431099884210525,0.40729988822920316,Q1 (lowest)
1,141.5,-51.481639901754384,0.4097796255969381,Q1 (lowest)
1,142,-51.59353607017544,0.38625003328441954,Q1 (lowest)
1,142.5,-51.54831204561403,0.38550183283330197,Q1 (lowest)
1,143,-51.64281732982456,0.38694956744203685,Q1 (lowest)
1,143.5,-51.868961171929826,0.3898114337025801,Q1 (lowest)
1,144,-52.04308865263158,0.39781052995874816,Q1 (lowest)
1,144.5,-52.0288537754386,0.4038885299895666,Q1 (lowest)
1,145,-51.99408107719298,0.41630861154810994,Q1 (lowest)
1,145.5,-51.95347472631579,0.428478854161503,Q1 (lowest)
1,146,-51.933465,0.4451959057082222,Q1 (lowest)
1,146.5,-52.04533764912281,0.44372408116651707,Q1 (lowest)
1,147,-52.20391972631579,0.4462474265469081,Q1 (lowest)
1,147.5,-52.307222933333335,0.4446016000317745,Q1 (lowest)
1,148,-52.319631666666666,0.4444197020361317,Q1 (lowest)
1,148.5,-52.21197901052631,0.435421536022102,Q1 (lowest)
1,149,-52.25420431578947,0.43127578475717765,Q1 (lowest)
1,149.5,-52.22084903157895,0.4347687329815523,Q1 (lowest)
1,150,-52.211662045614034,0.4367107686681302,Q1 (lowest)
1,150.5,-52.041161498245614,0.44220524817926865,Q1 (lowest)
1,151,-52.08378340701754,0.4385982645821289,Q1 (lowest)
1,151.5,-52.07776616842105,0.4665406409015388,Q1 (lowest)
1,152,-51.92149565263158,0.47154162448304937,Q1 (lowest)
1,152.5,-51.877253410526315,0.4730490342196624,Q1 (lowest)
1,153,-51.84188063859649,0.4561384939805516,Q1 (lowest)
1,153.5,-51.858599701754386,0.44307907776018673,Q1 (lowest)
1,154,-51.91914156140351,0.4595691496870459,Q1 (lowest)
1,154.5,-51.959773540350874,0.4764817306717039,Q1 (lowest)
1,155,-51.92721076140351,0.48844783879700426,Q1 (lowest)
1,155.5,-51.71760058245614,0.49151492816754677,Q1 (lowest)
1,156,-51.58058094385965,0.4899729573408553,Q1 (lowest)
1,156.5,-51.422254940350875,0.4544039547992881,Q1 (lowest)
1,157,-51.323151592982455,0.4445910742342553,Q1 (lowest)
1,157.5,-51.32878848421053,0.44415732673340924,Q1 (lowest)
1,158,-51.15123390877193,0.44499243227817614,Q1 (lowest)
1,158.5,-51.067000635087716,0.45352822377213614,Q1 (lowest)
1,159,-51.064259571929824,0.4382702123286714,Q1 (lowest)
1,159.5,-50.94930359649123,0.44252188299732437,Q1 (lowest)
1,160,-50.66516497894737,0.43137474109610147,Q1 (lowest)
1,160.5,-50.39632432280702,0.4340809359937181,Q1 (lowest)
1,161,-50.230593392982456,0.44822365983526175,Q1 (lowest)
1,161.5,-50.02009670526316,0.4418115756391392,Q1 (lowest)
1,162,-49.87238645263158,0.4538520878912412,Q1 (lowest)
1,162.5,-49.80654183508772,0.45553494080104456,Q1 (lowest)
1,163,-49.750663585964915,0.4771572521734815,Q1 (lowest)
1,163.5,-49.70607222807018,0.480167002694179,Q1 (lowest)
1,164,-49.588991136842104,0.48759483715326507,Q1 (lowest)
1,164.5,-49.61368837543859,0.4621338404870568,Q1 (lowest)
1,165,-49.665681028070175,0.43625615288803576,Q1 (lowest)
1,165.5,-49.72690929473684,0.4338661919012956,Q1 (lowest)
1,166,-49.78371714035088,0.44406913425579525,Q1 (lowest)
1,166.5,-50.01279404561404,0.44528121123987263,Q1 (lowest)
1,167,-50.3407938,0.4338463441178331,Q1 (lowest)
1,167.5,-50.71571863859649,0.45197737624357903,Q1 (lowest)
1,168,-50.92773587368421,0.45282052834882747,Q1 (lowest)
1,168.5,-51.25299010526316,0.443502169741065,Q1 (lowest)
1,169,-51.51285021052632,0.4685237751788646,Q1 (lowest)
1,169.5,-51.69956027368421,0.47482253410557285,Q1 (lowest)
1,170,-52.02273797192982,0.4621594716764984,Q1 (lowest)
2,45,-57.589157975438596,0.5091879485256564,Q2
2,45.5,-57.410670828070174,0.5142151867415502,Q2
2,46,-57.232740407017545,0.49417700824331967,Q2
2,46.5,-56.83384136140351,0.4830826800532754,Q2
2,47,-56.81565374385965,0.4762870132015879,Q2
2,47.5,-56.646391143859645,0.4859293236082924,Q2
2,48,-56.65181691929825,0.4990500938934288,Q2
2,48.5,-56.39718937192983,0.48453539943719537,Q2
2,49,-56.226480270175436,0.48100274635771845,Q2
2,49.5,-55.99341032631579,0.4726223455145327,Q2
2,50,-55.68941282105263,0.4567419431460514,Q2
2,50.5,-55.40535587719298,0.44351208681647,Q2
2,51,-55.07043649122807,0.4283727827026997,Q2
2,51.5,-54.933883863157895,0.4250792801031534,Q2
2,52,-54.835748515789476,0.4209516375623943,Q2
2,52.5,-54.70851409122807,0.42864620766567385,Q2
2,53,-54.5419629122807,0.4362336154639032,Q2
2,53.5,-54.44604407017544,0.43234046371522467,Q2
2,54,-54.33761916140351,0.4243769246597474,Q2
2,54.5,-54.212870080701755,0.41575913843894746,Q2
2,55,-54.08926582105263,0.40619824707121327,Q2
2,55.5,-54.05083119298246,0.4067771398390669,Q2
2,56,-53.95242041403509,0.4104659903417915,Q2
2,56.5,-53.78473089824561,0.42305179363827716,Q2
2,57,-53.57954221403509,0.4418393427264851,Q2
2,57.5,-53.391659094736845,0.45667999381721697,Q2
2,58,-53.15687384210526,0.4708034996089495,Q2
2,58.5,-52.935753985964915,0.4733624496370942,Q2
2,59,-52.69526841754386,0.4767666440711378,Q2
2,59.5,-52.43017134736842,0.4798207802691392,Q2
2,60,-52.20995925263158,0.48050397055379923,Q2
2,60.5,-51.94555623859649,0.47171234061045053,Q2
2,61,-51.82967608070175,0.459600210723967,Q2
2,61.5,-51.64622885964912,0.45436667217649856,Q2
2,62,-51.36081351929825,0.4422093559242309,Q2
2,62.5,-51.22126998596491,0.4269514637675008,Q2
2,63,-51.001911578947364,0.4220101427124837,Q2
2,63.5,-50.86046361403509,0.42613598722945434,Q2
2,64,-50.75928540350877,0.4325117541455597,Q2
2,64.5,-50.68262031578947,0.43413308934404177,Q2
2,65,-50.583351350877194,0.4214716938847844,Q2
2,65.5,-50.65939699298246,0.39997215694349714,Q2
2,66,-50.60386170526316,0.39225083129907234,Q2
2,66.5,-50.59107963859649,0.3801513168963196,Q2
2,67,-50.51563145614035,0.3727748656650061,Q2
2,67.5,-50.396327715789475,0.3681339578062184,Q2
2,68,-50.262273533333335,0.35788723299790764,Q2
2,68.5,-50.05318050175438,0.3638852689012097,Q2
2,69,-49.85760450175439,0.3807630027672135,Q2
2,69.5,-49.67238367017544,0.3884408609923057,Q2
2,70,-49.573436477192985,0.38987071499177456,Q2
2,70.5,-49.50488582807017,0.39542031233566133,Q2
2,71,-49.45545709824561,0.40092247332837333,Q2
2,71.5,-49.434899421052634,0.39771628828222044,Q2
2,72,-49.32398785614035,0.3946646911144675,Q2
2,72.5,-49.17691189473684,0.40749144389375347,Q2
2,73,-49.044631315789474,0.41130139974272706,Q2
2,73.5,-48.90790987017544,0.420220657734446,Q2
2,74,-48.825471508771926,0.42263263958208974,Q2
2,74.5,-48.72936259649123,0.41692960354787106,Q2
2,75,-48.64167544210526,0.4147145956565138,Q2
2,75.5,-48.61908760701754,0.41470073813613273,Q2
2,76,-48.480036778947365,0.42812543829912447,Q2
2,76.5,-48.239929157894736,0.4213911853115068,Q2
2,77,-48.00665247719298,0.402153824945988,Q2
2,77.5,-47.8383844,0.398366725719014,Q2
2,78,-47.74992665263158,0.3893794642258829,Q2
2,78.5,-47.60657152982456,0.3845539358814457,Q2
2,79,-47.466971185964915,0.39110749359001845,Q2
2,79.5,-47.34289948421053,0.396231654791006,Q2
2,80,-47.269776154385966,0.39392851007599855,Q2
2,80.5,-47.17164155087719,0.3910601912297489,Q2
2,81,-47.0533812,0.3794510714630277,Q2
2,81.5,-47.058627957894736,0.38511894694321586,Q2
2,82,-47.01395963859649,0.3906436395126245,Q2
2,82.5,-46.96134545614035,0.3918705929502405,Q2
2,83,-46.881735463157895,0.40876925169573497,Q2
2,83.5,-46.89051203157894,0.4399591628012357,Q2
2,84,-46.814385270175435,0.43729220214973985,Q2
2,84.5,-46.594604719298246,0.41079264418415923,Q2
2,85,-46.43157319649123,0.3973261376647289,Q2
2,85.5,-46.281671515789476,0.3981880446993003,Q2
2,86,-46.20634787017544,0.4069566537024312,Q2
2,86.5,-45.962391922807015,0.39924140522780827,Q2
2,87,-45.74117921052632,0.40470091215558746,Q2
2,87.5,-45.39539115438596,0.3976967793375497,Q2
2,88,-45.23646043859649,0.3971433422948563,Q2
2,88.5,-45.24593506666667,0.3905594687527096,Q2
2,89,-45.52528300350877,0.3938767360662888,Q2
2,89.5,-45.87706814736842,0.3938369276921412,Q2
2,91,-46.88719175438597,0.4482607543216989,Q2
2,91.5,-46.815960933333336,0.4354239636129217,Q2
2,92,-46.90939839298245,0.4464739715744598,Q2
2,92.5,-47.10908336491228,0.4270325038485158,Q2
2,93,-47.240518649122805,0.4233264315594932,Q2
2,93.5,-47.4257645754386,0.4265224932776237,Q2
2,94,-47.40755149473684,0.44808945938538836,Q2
2,94.5,-47.368795480701756,0.4526163981746949,Q2
2,95,-47.438935761403506,0.43793561227734623,Q2
2,95.5,-47.593891098245614,0.4378404117085933,Q2
2,96,-47.768222631578944,0.43500953343999765,Q2
2,96.5,-47.99304902105263,0.4318686726153584,Q2
2,97,-48.10343417894737,0.4312151450527399,Q2
2,97.5,-48.12946571578947,0.42478311112815625,Q2
2,98,-48.13839216140351,0.4095174189167703,Q2
2,98.5,-48.03329788070175,0.3988330772873329,Q2
2,99,-48.01402369122807,0.3757616170856747,Q2
2,99.5,-48.07965532982456,0.3705533543072886,Q2
2,100,-48.13228041403509,0.35354647053765287,Q2
2,100.5,-48.12478075789474,0.35528721406698305,Q2
2,101,-48.0933139122807,0.3538315357544316,Q2
2,101.5,-48.03736647719298,0.35398584812880746,Q2
2,102,-47.955475975438596,0.3564616091101784,Q2
2,102.5,-47.97978207719298,0.356119608702317,Q2
2,103,-47.998045694736845,0.3534128703460684,Q2
2,103.5,-47.998427831578944,0.3520206325303476,Q2
2,104,-47.938728,0.3569856781372553,Q2
2,104.5,-47.96230505263158,0.3534258136603087,Q2
2,105,-48.023920670175436,0.3539727242752506,Q2
2,105.5,-48.0513529122807,0.3654012421194085,Q2
2,106,-48.099050519298245,0.3667578699084274,Q2
2,106.5,-48.02485071929824,0.3574916646842568,Q2
2,107,-47.88839167368421,0.35473349464827847,Q2
2,107.5,-47.8150628491228,0.35541458552443783,Q2
2,108,-47.794645719298245,0.3581784618047565,Q2
2,108.5,-47.84316096491228,0.36118868758168493,Q2
2,109,-47.87808654385965,0.3589978079551481,Q2
2,109.5,-47.81657597894737,0.3583089097014253,Q2
2,110,-47.63591609473684,0.3606288845982466,Q2
2,110.5,-47.52309917192982,0.3626563612945443,Q2
2,111,-47.48706570175438,0.35337310153482593,Q2
2,111.5,-47.51139306666666,0.34864444899603036,Q2
2,112,-47.62795692631579,0.33986988218931014,Q2
2,112.5,-47.63672734035088,0.32085608726201176,Q2
2,113,-47.61062181052632,0.3100764638339296,Q2
2,113.5,-47.473621175438595,0.3144644314309869,Q2
2,114,-47.320524771929826,0.319918616215983,Q2
2,114.5,-47.32479548070175,0.3183808607283166,Q2
2,115,-47.34522555438596,0.31787575223653136,Q2
2,115.5,-47.24031945964912,0.33587526848876453,Q2
2,116,-47.13327429473684,0.35934404941332615,Q2
2,116.5,-47.24652808070176,0.3515558372909851,Q2
2,117,-47.37288846315789,0.33941974238317557,Q2
2,117.5,-47.317910442105266,0.3346723897478496,Q2
2,118,-47.254122031578945,0.34137793352238827,Q2
2,118.5,-47.22026550877193,0.34447209567777287,Q2
2,119,-47.28713905263158,0.3319005575763573,Q2
2,119.5,-47.25656415087719,0.33093695048851524,Q2
2,120,-47.221354178947365,0.32789301889236466,Q2
2,120.5,-47.14201029473684,0.33710990430544224,Q2
2,121,-47.13580866666667,0.3395725955199633,Q2
2,121.5,-47.203172631578944,0.3441167798738337,Q2
2,122,-47.34665661754386,0.3355157237484788,Q2
2,122.5,-47.39194097894737,0.33243403871980953,Q2
2,123,-47.35117932280701,0.3199567479210918,Q2
2,123.5,-47.37753932280702,0.31350708520247944,Q2
2,124,-47.32411988070175,0.3137081409173001,Q2
2,124.5,-47.23772762105263,0.3114008736431927,Q2
2,125,-47.16865475438596,0.31415383623038956,Q2
2,125.5,-47.16267959298246,0.3046735071562425,Q2
2,126,-47.089530322807015,0.30197861133947246,Q2
2,126.5,-47.032636150877195,0.2934212167678605,Q2
2,127,-46.979536814035086,0.3036742113104722,Q2
2,127.5,-46.909588463157895,0.31433802395988625,Q2
2,128,-46.84416482807018,0.32030834856391666,Q2
2,128.5,-46.87372748421053,0.31711873150051195,Q2
2,129,-46.9300521122807,0.3056089062633445,Q2
2,129.5,-46.88650843508772,0.3164314559044843,Q2
2,130,-46.87278976140351,0.3168581665123879,Q2
2,130.5,-46.88263845614035,0.328263006579607,Q2
2,131,-46.92420793684211,0.33744505913569867,Q2
2,131.5,-46.98140471578947,0.3443093654866888,Q2
2,132,-47.08166139649123,0.340738462598574,Q2
2,132.5,-47.15750153333333,0.3408143337268375,Q2
2,133,-47.2568177122807,0.3403451166971768,Q2
2,133.5,-47.2202242877193,0.3446506482946705,Q2
2,134,-47.18331858245614,0.3505144698907303,Q2
2,134.5,-47.161110912280705,0.35315509520867344,Q2
2,135,-47.12821464210526,0.357931538232627,Q2
2,135.5,-47.185261392982454,0.3656003032080013,Q2
2,136,-47.19591176140351,0.3704155528744953,Q2
2,136.5,-47.238293614035086,0.3827560733528427,Q2
2,137,-47.22713322807017,0.3865988427101918,Q2
2,137.5,-47.33906123859649,0.379817824334645,Q2
2,138,-47.39294172631579,0.3853729818035241,Q2
2,138.5,-47.365738649122804,0.3942792038137802,Q2
2,139,-47.40297347368421,0.39909777923290873,Q2
2,139.5,-47.4119507122807,0.4083188447450787,Q2
2,140,-47.438491287719295,0.4126928628257147,Q2
2,140.5,-47.59239416491228,0.3856345154957023,Q2
2,141,-47.72385308070175,0.3782367829935251,Q2
2,141.5,-47.67348782807017,0.38525372612302683,Q2
2,142,-47.68967504561404,0.3893509413633389,Q2
2,142.5,-47.69444202105263,0.39554948571175874,Q2
2,143,-47.74259134035088,0.39992357264222955,Q2
2,143.5,-47.78454943859649,0.40926640689751603,Q2
2,144,-47.95612458947368,0.4059488039730203,Q2
2,144.5,-48.09186058596491,0.41129794929813035,Q2
2,145,-48.12227030526316,0.40471940785025523,Q2
2,145.5,-48.08288125964912,0.4129008945955577,Q2
2,146,-48.051657792982454,0.4255591447585353,Q2
2,146.5,-48.18546270877193,0.4356020696521719,Q2
2,147,-48.26248834035088,0.430560248314797,Q2
2,147.5,-48.30642030526316,0.4427907137995357,Q2
2,148,-48.38581245614035,0.4355631952493435,Q2
2,148.5,-48.447910698245614,0.4388212467801688,Q2
2,149,-48.41716909122807,0.43071649770786175,Q2
2,149.5,-48.3866273122807,0.425725552788035,Q2
2,150,-48.24318458596491,0.42594165714176674,Q2
2,150.5,-48.19197282105263,0.4272392948549696,Q2
2,151,-48.14296843508772,0.4349544354858175,Q2
2,151.5,-48.12640712631579,0.4487080324345259,Q2
2,152,-48.1571275122807,0.4553011712451196,Q2
2,152.5,-48.08564292280702,0.45695643549490284,Q2
2,153,-47.944907856140354,0.46088244669571127,Q2
2,153.5,-47.91821924210526,0.4560194746285632,Q2
2,154,-47.99782677192982,0.45755998593736796,Q2
2,154.5,-48.02396850877193,0.46775778924832206,Q2
2,155,-48.021500719298245,0.46493094258026385,Q2
2,155.5,-47.92621621754386,0.46680229707139054,Q2
2,156,-47.6868768,0.4535966903739072,Q2
2,156.5,-47.468795919298245,0.4537910109919265,Q2
2,157,-47.385334280701755,0.45514072931986843,Q2
2,157.5,-47.46404394035088,0.44050859526795555,Q2
2,158,-47.43232941754386,0.4317623647636271,Q2
2,158.5,-47.315862687719296,0.4170139548542042,Q2
2,159,-47.157959652631575,0.4146107984009822,Q2
2,159.5,-46.95183181754386,0.4177804388058534,Q2
2,160,-46.85631258245614,0.423986963742403,Q2
2,160.5,-46.56372136140351,0.4318293726552154,Q2
2,161,-46.35310700350877,0.4275721425471634,Q2
2,161.5,-46.10024582807017,0.4303479247547344,Q2
2,162,-45.87120051929824,0.4283305392808464,Q2
2,162.5,-45.83363274035088,0.4337419507064428,Q2
2,163,-45.76707500350877,0.45060834903684877,Q2
2,163.5,-45.82643591929824,0.4499289902698244,Q2
2,164,-45.823786,0.4402851295073274,Q2
2,164.5,-45.7774408877193,0.43573894861979034,Q2
2,165,-45.695700522807016,0.4165865845003156,Q2
2,165.5,-45.64353040350877,0.41520793146408325,Q2
2,166,-45.68897554035088,0.41756613739095044,Q2
2,166.5,-45.861015143859646,0.41746106292319674,Q2
2,167,-46.14010403508772,0.4212372327763231,Q2
2,167.5,-46.42011630175438,0.4419549058689991,Q2
2,168,-46.79317504210526,0.4483848332966601,Q2
2,168.5,-47.03303708421053,0.4631150336568045,Q2
2,169,-47.242483375438596,0.463565054558302,Q2
2,169.5,-47.44284838947368,0.44674980195247743,Q2
2,170,-47.58849174385965,0.45138953086118144,Q2
3,45,-55.01854388421052,0.5086388939560933,Q3
3,45.5,-54.86927607368421,0.5193270227572774,Q3
3,46,-54.69911832631579,0.5077339589851565,Q3
3,46.5,-54.32488150175438,0.5003635957148088,Q3
3,47,-54.319819428070176,0.49805100053747814,Q3
3,47.5,-54.18086006666667,0.49239611847673237,Q3
3,48,-54.15109893333333,0.48723389449772386,Q3
3,48.5,-54.00929083508772,0.4850102389202214,Q3
3,49,-53.76823655087719,0.4793566468357765,Q3
3,49.5,-53.47337082456141,0.4731421897286171,Q3
3,50,-53.10365943157895,0.46341750921710456,Q3
3,50.5,-52.84848048070175,0.4533019794054282,Q3
3,51,-52.625641687719295,0.44048808978938997,Q3
3,51.5,-52.54056399649123,0.4342745412354923,Q3
3,52,-52.39836083157895,0.4251116132916261,Q3
3,52.5,-52.21846434385965,0.42009297278207275,Q3
3,53,-52.04493285614035,0.41905342072664475,Q3
3,53.5,-51.87958150877193,0.4263631724698115,Q3
3,54,-51.72879912280702,0.43392579468180403,Q3
3,54.5,-51.65340987368421,0.4438045257415171,Q3
3,55,-51.610836407017544,0.4480951221104945,Q3
3,55.5,-51.52148546666667,0.4459112291970134,Q3
3,56,-51.46229540701754,0.4511769686479097,Q3
3,56.5,-51.29493683859649,0.4576046111722948,Q3
3,57,-51.1245805754386,0.46770019500984267,Q3
3,57.5,-50.91914838596491,0.47907847418078425,Q3
3,58,-50.653018024561405,0.4921186397754075,Q3
3,58.5,-50.507792950877196,0.49773594031095625,Q3
3,59,-50.269159964912284,0.5082591589279812,Q3
3,59.5,-50.02708467368421,0.501506667481149,Q3
3,60,-49.8053144,0.49397239429952944,Q3
3,60.5,-49.551770203508774,0.4819379088108874,Q3
3,61,-49.338293122807016,0.4718780191166756,Q3
3,61.5,-49.16652157894737,0.4610855290329363,Q3
3,62,-48.96731141403509,0.44724073696425437,Q3
3,62.5,-48.788097003508774,0.4427536459545868,Q3
3,63,-48.63975061052631,0.4453527497845134,Q3
3,63.5,-48.466664792982456,0.44156279964786654,Q3
3,64,-48.337357228070175,0.44324267140834783,Q3
3,64.5,-48.22910847719298,0.4442112062718817,Q3
3,65,-48.170717852631576,0.44380987062570243,Q3
3,65.5,-48.183309294736844,0.43738519585602836,Q3
3,66,-48.149586771929826,0.4328915972478985,Q3
3,66.5,-48.09854336140351,0.432737915785679,Q3
3,67,-48.034159238596494,0.42855913898810893,Q3
3,67.5,-47.881061396491226,0.4234228755460232,Q3
3,68,-47.72918232631579,0.4198893544444526,Q3
3,68.5,-47.553735894736846,0.4114582099363587,Q3
3,69,-47.39593374385965,0.4093318508612557,Q3
3,69.5,-47.24904934035088,0.4107116897162629,Q3
3,70,-47.1106119122807,0.4154828774564066,Q3
3,70.5,-47.01762153684211,0.4167870531639444,Q3
3,71,-46.96235372631579,0.4245489380481267,Q3
3,71.5,-46.9017212877193,0.4259891893591754,Q3
3,72,-46.77067455438596,0.4320103629851893,Q3
3,72.5,-46.675138971929826,0.4376298144673061,Q3
3,73,-46.53185512631579,0.45034391296799486,Q3
3,73.5,-46.37641952982456,0.45216925627735655,Q3
3,74,-46.27540023859649,0.4487244379163017,Q3
3,74.5,-46.140179189473685,0.44434060912089,Q3
3,75,-46.098910150877195,0.45122275893238817,Q3
3,75.5,-45.93206284912281,0.44118180211783947,Q3
3,76,-45.80350334035088,0.4326106370692471,Q3
3,76.5,-45.66314377894737,0.42706434055603854,Q3
3,77,-45.502918003508775,0.4226520606813786,Q3
3,77.5,-45.387117536842105,0.4142947590224249,Q3
3,78,-45.30464486666667,0.41222049704789493,Q3
3,78.5,-45.19235407017544,0.40977394353945196,Q3
